"","x"
"10136","1"
"10137","1"
"10138","1"
"10139","0"
"10140","0"
"10141","0"
"10142","0"
"10143","3"
"10144","0"
"10145","0"
"10146","0"
"10147","0"
"10148","0"
"10149","0"
"10150","0"
"10151","2"
"10152","1"
"10153","3"
"10154","1"
"10155","2"
"10156","1"
"10157","2"
"10158","4"
"10159","0"
"10160","0"
"10161","0"
"10162","3"
"10163","3"
"10164","2"
"10165","3"
"10166","1"
"10167","0"
"10168","4"
"10169","0"
"10170","1"
"10171","0"
"10172","3"
"10173","0"
"10174","0"
"10175","0"
"10176","0"
"10177","0"
"10178","2"
"10179","1"
"10180","1"
"10181","1"
"10182","3"
"10183","4"
"10184","1"
"10185","0"
"10186","3"
"10187","4"
"10188","2"
"10189","4"
"10190","0"
"10191","1"
"10192","1"
"10193","0"
"10194","0"
"10195","1"
"10196","0"
"10197","1"
"10198","1"
"10199","0"
"10200","2"
"10201","0"
"10202","3"
"10203","0"
"10204","1"
"10205","3"
"10206","1"
"10207","1"
"10208","1"
"10209","1"
"10210","0"
"10211","1"
"10212","2"
"10213","3"
"10214","0"
"10215","4"
"10216","1"
"10217","1"
"10218","0"
"10219","4"
"10220","0"
"10221","0"
"10222","0"
"10223","0"
"10224","0"
"10225","0"
"10226","0"
"10227","0"
"10228","0"
"10229","2"
"10230","4"
"10231","3"
"10232","4"
"10233","2"
"10234","1"
"10235","1"
"10236","0"
"10237","1"
"10238","3"
"10239","0"
"10240","3"
"10241","1"
"10242","0"
"10243","2"
"10244","0"
"10245","2"
"10246","0"
"10247","4"
"10248","0"
"10249","0"
"10250","1"
"10251","0"
"10252","2"
"10253","3"
"10254","0"
"10255","4"
"10256","0"
"10257","2"
"10258","3"
"10259","0"
"10260","2"
"10261","0"
"10262","0"
"10263","3"
"10264","1"
"10265","1"
"10266","2"
"10267","2"
"10268","1"
"10269","0"
"10270","1"
"10271","1"
"10272","3"
"10273","2"
"10274","1"
"10275","1"
"10276","0"
"10277","0"
"10278","0"
"10279","4"
"10280","2"
"10281","0"
"10282","1"
"10283","4"
"10284","1"
"10285","1"
"10286","0"
"10287","1"
"10288","1"
"10289","0"
"10290","0"
"10291","1"
"10292","0"
"10293","3"
"10294","0"
"10295","0"
"10296","0"
"10297","0"
"10298","1"
"10299","1"
"10300","0"
"10301","0"
"10302","3"
"10303","3"
"10304","0"
"10305","4"
"10306","1"
"10307","1"
"10308","3"
"10309","1"
"10310","2"
"10311","1"
"10312","1"
"10313","0"
"10314","0"
"10315","1"
"10316","0"
"10317","0"
"10318","0"
"10319","0"
"10320","0"
"10321","2"
"10322","0"
"10323","2"
"10324","0"
"10325","2"
"10326","4"
"10327","2"
"10328","2"
"10329","3"
"10330","3"
"10331","0"
"10332","0"
"10333","0"
"10334","4"
"10335","0"
"10336","2"
"10337","0"
"10338","0"
"10339","1"
"10340","2"
"10341","1"
"10342","0"
"10343","0"
"10344","0"
"10345","0"
"10346","0"
"10347","0"
"10348","0"
"10349","2"
"10350","0"
"10351","0"
"10352","0"
"10353","1"
"10354","2"
"10355","0"
"10356","3"
"10357","0"
"10358","0"
"10359","4"
"10360","0"
"10361","3"
"10362","2"
"10363","0"
"10364","2"
"10365","3"
"10366","0"
"10367","1"
"10368","0"
"10369","0"
"10370","4"
"10371","0"
"10372","0"
"10373","0"
"10374","1"
"10375","0"
"10376","2"
"10377","0"
"10378","3"
"10379","0"
"10380","0"
"10381","1"
"10382","4"
"10383","2"
"10384","1"
"10385","0"
"10386","4"
"10387","1"
"10388","4"
"10389","0"
"10390","3"
"10391","0"
"10392","1"
"10393","3"
"10394","1"
"10395","4"
"10396","3"
"10397","0"
"10398","0"
"10399","4"
"10400","0"
"10401","0"
"10402","4"
"10403","0"
"10404","1"
"10405","1"
"10406","0"
"10407","0"
"10408","0"
"10409","3"
"10410","2"
"10411","1"
"10412","3"
"10413","3"
"10414","0"
"10415","1"
"10416","0"
"10417","1"
"10418","0"
"10419","4"
"10420","3"
"10421","2"
"10422","2"
"10423","0"
"10424","0"
"10425","3"
"10426","4"
"10427","1"
"10428","1"
"10429","0"
"10430","1"
"10431","0"
"10432","4"
"10433","1"
"10434","0"
"10435","0"
"10436","0"
"10437","0"
"10438","0"
"10439","2"
"10440","0"
"10441","1"
"10442","0"
"10443","1"
"10444","0"
"10445","2"
"10446","1"
"10447","1"
"10448","0"
"10449","0"
"10450","0"
"10451","0"
"10452","0"
"10453","2"
"10454","1"
"10455","2"
"10456","1"
"10457","0"
"10458","1"
"10459","3"
"10460","0"
"10461","3"
"10462","4"
"10463","0"
"10464","1"
"10465","2"
"10466","0"
"10467","4"
"10468","0"
"10469","3"
"10470","0"
"10471","2"
"10472","1"
"10473","1"
"10474","1"
"10475","0"
"10476","0"
"10477","1"
"10478","0"
"10479","0"
"10480","1"
"10481","1"
"10482","0"
"10483","0"
"10484","4"
"10485","3"
"10486","0"
"10487","1"
"10488","0"
"10489","4"
"10490","0"
"10491","0"
"10492","0"
"10493","3"
"10494","0"
"10495","3"
"10496","3"
"10497","4"
"10498","0"
"10499","0"
"10500","1"
"10501","1"
"10502","4"
"10503","0"
"10504","1"
"10505","0"
"10506","0"
"10507","0"
"10508","1"
"10509","0"
"10510","0"
"10511","0"
"10512","1"
"10513","0"
"10514","4"
"10515","4"
"10516","3"
"10517","0"
"10518","0"
"10519","4"
"10520","2"
"10521","0"
"10522","2"
"10523","0"
"10524","0"
"10525","0"
"10526","3"
"10527","0"
"10528","0"
"10529","0"
"10530","2"
"10531","1"
"10532","0"
"10533","1"
"10534","0"
"10535","1"
"10536","4"
"10537","0"
"10538","0"
"10539","0"
"10540","4"
"10541","0"
"10542","0"
"10543","0"
"10544","3"
"10545","0"
"10546","1"
"10547","0"
"10548","1"
"10549","0"
"10550","0"
"10551","0"
"10552","4"
"10553","0"
"10554","1"
"10555","0"
"10556","4"
"10557","2"
"10558","4"
"10559","0"
"10560","0"
"10561","3"
"10562","2"
"10563","0"
"10564","4"
"10565","1"
"10566","1"
"10567","2"
"10568","0"
"10569","0"
"10570","0"
"10571","0"
"10572","1"
"10573","3"
"10574","0"
"10575","2"
"10576","4"
"10577","0"
"10578","3"
"10579","0"
"10580","4"
"10581","1"
"10582","1"
"10583","0"
"10584","1"
"10585","0"
"10586","0"
"10587","2"
"10588","4"
"10589","1"
"10590","0"
"10591","0"
"10592","0"
"10593","1"
"10594","0"
"10595","0"
"10596","1"
"10597","0"
"10598","3"
"10599","0"
"10600","2"
"10601","0"
"10602","2"
"10603","0"
"10604","0"
"10605","3"
"10606","0"
"10607","0"
"10608","0"
"10609","1"
"10610","4"
"10611","4"
"10612","0"
"10613","1"
"10614","0"
"10615","3"
"10616","4"
"10617","0"
"10618","3"
"10619","0"
"10620","1"
"10621","0"
"10622","1"
"10623","0"
"10624","0"
"10625","1"
"10626","3"
"10627","3"
"10628","0"
"10629","0"
"10630","3"
"10631","0"
"10632","1"
"10633","0"
"10634","2"
"10635","3"
"10636","2"
"10637","1"
"10638","3"
"10639","0"
"10640","2"
"10641","0"
"10642","1"
"10643","3"
"10644","0"
"10645","3"
"10646","4"
"10647","0"
"10648","0"
"10649","3"
"10650","0"
"10651","2"
"10652","2"
"10653","2"
"10654","0"
"10655","1"
"10656","0"
"10657","2"
"10658","0"
"10659","4"
"10660","0"
"10661","3"
"10662","0"
"10663","0"
"10664","1"
"10665","0"
"10666","0"
"10667","0"
"10668","1"
"10669","0"
"10670","0"
"10671","1"
"10672","3"
"10673","0"
"10674","0"
"10675","0"
"10676","0"
"10677","1"
"10678","0"
"10679","2"
"10680","1"
"10681","0"
"10682","0"
"10683","0"
"10684","2"
"10685","0"
"10686","0"
"10687","4"
"10688","0"
"10689","0"
"10690","1"
"10691","0"
"10692","0"
"10693","3"
"10694","0"
"10695","2"
"10696","3"
"10697","1"
"10698","0"
"10699","4"
"10700","1"
"10701","0"
"10702","0"
"10703","0"
"10704","0"
"10705","0"
"10706","0"
"10707","0"
"10708","1"
"10709","2"
"10710","1"
"10711","4"
"10712","0"
"10713","1"
"10714","0"
"10715","3"
"10716","1"
"10717","1"
"10718","0"
"10719","0"
"10720","1"
"10721","0"
"10722","3"
"10723","1"
"10724","1"
"10725","3"
"10726","3"
"10727","0"
"10728","0"
"10729","1"
"10730","4"
"10731","0"
"10732","2"
"10733","0"
"10734","2"
"10735","0"
"10736","0"
"10737","3"
"10738","1"
"10739","3"
"10740","4"
"10741","0"
"10742","1"
"10743","1"
"10744","1"
"10745","0"
"10746","0"
"10747","3"
"10748","0"
"10749","3"
"10750","3"
"10751","0"
"10752","3"
"10753","0"
"10754","0"
"10755","1"
"10756","1"
"10757","0"
"10758","1"
"10759","0"
"10760","1"
"10761","0"
"10762","0"
"10763","2"
"10764","0"
"10765","3"
"10766","1"
"10767","0"
"10768","3"
"10769","0"
"10770","1"
"10771","4"
"10772","3"
"10773","0"
"10774","3"
"10775","0"
"10776","0"
"10777","0"
"10778","0"
"10779","2"
"10780","1"
"10781","4"
"10782","0"
"10783","0"
"10784","3"
"10785","1"
"10786","2"
"10787","3"
"10788","1"
"10789","1"
"10790","0"
"10791","4"
"10792","0"
"10793","0"
"10794","0"
"10795","0"
"10796","1"
"10797","0"
"10798","1"
"10799","2"
"10800","0"
"10801","3"
"10802","0"
"10803","2"
"10804","0"
"10805","4"
"10806","2"
"10807","1"
"10808","0"
"10809","0"
"10810","2"
"10811","1"
"10812","0"
"10813","0"
"10814","1"
"10815","3"
"10816","0"
"10817","0"
"10818","4"
"10819","2"
"10820","3"
"10821","1"
"10822","1"
"10823","1"
"10824","0"
"10825","0"
"10826","0"
"10827","0"
"10828","4"
"10829","1"
"10830","1"
"10831","4"
"10832","1"
"10833","0"
"10834","1"
"10835","0"
"10836","0"
"10837","1"
"10838","0"
"10839","4"
"10840","1"
"10841","0"
"10842","2"
"10843","4"
"10844","1"
"10845","1"
"10846","0"
"10847","0"
"10848","3"
"10849","1"
"10850","1"
"10851","3"
"10852","0"
"10853","4"
"10854","4"
"10855","2"
"10856","0"
"10857","4"
"10858","1"
"10859","0"
"10860","1"
"10861","0"
"10862","0"
"10863","3"
"10864","1"
"10865","0"
"10866","0"
"10867","2"
"10868","2"
"10869","0"
"10870","0"
"10871","4"
"10872","3"
"10873","1"
"10874","1"
"10875","4"
"10876","0"
"10877","0"
"10878","0"
"10879","0"
"10880","3"
"10881","3"
"10882","2"
"10883","1"
"10884","1"
"10885","0"
"10886","0"
"10887","0"
"10888","1"
"10889","3"
"10890","0"
"10891","1"
"10892","4"
"10893","0"
"10894","4"
"10895","1"
"10896","2"
"10897","3"
"10898","0"
"10899","0"
"10900","1"
"10901","0"
"10902","1"
"10903","0"
"10904","0"
"10905","0"
"10906","0"
"10907","0"
"10908","0"
"10909","1"
"10910","2"
"10911","1"
"10912","0"
"10913","0"
"10914","0"
"10915","1"
"10916","3"
"10917","1"
"10918","4"
"10919","2"
"10920","3"
"10921","0"
"10922","2"
"10923","0"
"10924","0"
"10925","4"
"10926","1"
"10927","4"
"10928","0"
"10929","0"
"10930","1"
"10931","0"
"10932","4"
"10933","3"
"10934","1"
"10935","4"
"10936","0"
"10937","0"
"10938","0"
"10939","1"
"10940","4"
"10941","1"
"10942","1"
"10943","3"
"10944","1"
"10945","0"
"10946","0"
"10947","0"
"10948","0"
"10949","3"
"10950","0"
"10951","3"
"10952","0"
"10953","4"
"10954","0"
"10955","4"
"10956","0"
"10957","1"
"10958","1"
"10959","1"
"10960","1"
"10961","0"
"10962","0"
"10963","0"
"10964","0"
"10965","0"
"10966","0"
"10967","0"
"10968","2"
"10969","0"
"10970","4"
"10971","3"
"10972","1"
"10973","1"
"10974","4"
"10975","2"
"10976","3"
"10977","0"
"10978","2"
"10979","4"
"10980","2"
"10981","2"
"10982","0"
"10983","1"
"10984","0"
"10985","4"
"10986","1"
"10987","2"
"10988","0"
"10989","0"
"10990","0"
"10991","0"
"10992","1"
"10993","0"
"10994","0"
"10995","2"
"10996","1"
"10997","0"
"10998","3"
"10999","0"
"11000","2"
"11001","0"
"11002","0"
"11003","0"
"11004","0"
"11005","3"
"11006","3"
"11007","0"
"11008","3"
"11009","2"
"11010","0"
"11011","1"
"11012","4"
"11013","1"
"11014","0"
"11015","0"
"11016","0"
"11017","3"
"11018","1"
"11019","1"
"11020","0"
"11021","1"
"11022","0"
"11023","3"
"11024","1"
"11025","0"
"11026","0"
"11027","1"
"11028","0"
"11029","0"
"11030","0"
"11031","0"
"11032","1"
"11033","4"
"11034","0"
"11035","1"
"11036","1"
"11037","2"
"11038","1"
"11039","0"
"11040","0"
"11041","0"
"11042","4"
"11043","0"
"11044","1"
"11045","1"
"11046","2"
"11047","0"
"11048","3"
"11049","2"
"11050","2"
"11051","2"
"11052","4"
"11053","0"
"11054","3"
"11055","4"
"11056","2"
"11057","2"
"11058","3"
"11059","1"
"11060","1"
"11061","1"
"11062","4"
"11063","0"
"11064","2"
"11065","3"
"11066","1"
"11067","4"
"11068","0"
"11069","0"
"11070","1"
"11071","2"
"11072","0"
"11073","0"
"11074","0"
"11075","3"
"11076","0"
"11077","0"
"11078","4"
"11079","4"
"11080","4"
"11081","0"
"11082","0"
"11083","0"
"11084","0"
"11085","4"
"11086","0"
"11087","1"
"11088","0"
"11089","0"
"11090","0"
"11091","3"
"11092","1"
"11093","3"
"11094","0"
"11095","0"
"11096","4"
"11097","0"
"11098","1"
"11099","1"
"11100","2"
"11101","4"
"11102","0"
"11103","0"
"11104","0"
"11105","4"
"11106","1"
"11107","0"
"11108","0"
"11109","0"
"11110","3"
"11111","2"
"11112","1"
"11113","0"
"11114","3"
"11115","0"
"11116","0"
"11117","1"
"11118","0"
"11119","0"
"11120","0"
"11121","3"
"11122","0"
"11123","2"
"11124","0"
"11125","0"
"11126","1"
"11127","4"
"11128","2"
"11129","0"
"11130","0"
"11131","0"
"11132","1"
"11133","3"
"11134","0"
"11135","1"
"11136","0"
"11137","0"
"11138","1"
"11139","0"
"11140","0"
"11141","0"
"11142","1"
"11143","0"
"11144","1"
"11145","4"
"11146","0"
"11147","0"
"11148","0"
"11149","1"
"11150","4"
"11151","0"
"11152","0"
"11153","3"
"11154","0"
"11155","2"
"11156","2"
"11157","3"
"11158","0"
"11159","1"
"11160","4"
"11161","2"
"11162","4"
"11163","1"
"11164","1"
"11165","0"
"11166","0"
"11167","1"
"11168","0"
"11169","4"
"11170","0"
"11171","0"
"11172","0"
"11173","4"
"11174","2"
"11175","0"
"11176","3"
"11177","1"
"11178","2"
"11179","4"
"11180","0"
"11181","1"
"11182","1"
"11183","4"
"11184","0"
"11185","1"
"11186","0"
"11187","0"
"11188","1"
"11189","0"
"11190","2"
"11191","0"
"11192","2"
"11193","2"
"11194","0"
"11195","1"
"11196","4"
"11197","0"
"11198","2"
"11199","0"
"11200","1"
"11201","2"
"11202","2"
"11203","0"
"11204","1"
"11205","3"
"11206","3"
"11207","1"
"11208","0"
"11209","0"
"11210","0"
"11211","3"
"11212","1"
"11213","1"
"11214","0"
"11215","1"
"11216","1"
"11217","4"
"11218","1"
"11219","2"
"11220","2"
"11221","0"
"11222","3"
"11223","0"
"11224","0"
"11225","1"
"11226","2"
"11227","0"
"11228","2"
"11229","0"
"11230","0"
"11231","1"
"11232","4"
"11233","2"
"11234","3"
"11235","0"
"11236","0"
"11237","3"
"11238","0"
"11239","2"
"11240","4"
"11241","1"
"11242","2"
"11243","2"
"11244","1"
"11245","1"
"11246","0"
"11247","4"
"11248","0"
"11249","0"
"11250","0"
"11251","4"
"11252","2"
"11253","1"
"11254","2"
"11255","1"
"11256","0"
"11257","3"
"11258","4"
"11259","0"
"11260","1"
"11261","1"
"11262","4"
"11263","0"
"11264","0"
"11265","3"
"11266","3"
"11267","0"
"11268","2"
"11269","2"
"11270","1"
"11271","0"
"11272","2"
"11273","1"
"11274","0"
"11275","3"
"11276","0"
"11277","0"
"11278","4"
"11279","1"
"11280","0"
"11281","0"
"11282","1"
"11283","2"
"11284","2"
"11285","0"
"11286","4"
"11287","2"
"11288","1"
"11289","0"
"11290","1"
"11291","0"
"11292","0"
"11293","0"
"11294","4"
"11295","0"
"11296","0"
"11297","1"
"11298","0"
"11299","0"
"11300","3"
"11301","0"
"11302","1"
"11303","1"
"11304","2"
"11305","2"
"11306","3"
"11307","0"
"11308","0"
"11309","1"
"11310","4"
"11311","0"
"11312","0"
"11313","0"
"11314","4"
"11315","1"
"11316","0"
"11317","2"
"11318","0"
"11319","0"
"11320","0"
"11321","0"
"11322","3"
"11323","4"
"11324","4"
"11325","0"
"11326","2"
"11327","0"
"11328","2"
"11329","4"
"11330","1"
"11331","0"
"11332","0"
"11333","0"
"11334","3"
"11335","2"
"11336","3"
"11337","1"
"11338","0"
"11339","1"
"11340","3"
"11341","0"
"11342","0"
"11343","2"
"11344","0"
"11345","0"
"11346","2"
"11347","0"
"11348","0"
"11349","2"
"11350","2"
"11351","1"
"11352","1"
"11353","0"
"11354","0"
"11355","1"
"11356","0"
"11357","0"
"11358","0"
"11359","0"
"11360","2"
"11361","0"
"11362","0"
"11363","4"
"11364","4"
"11365","1"
"11366","3"
"11367","0"
"11368","2"
"11369","0"
"11370","3"
"11371","0"
"11372","0"
"11373","1"
"11374","0"
"11375","4"
"11376","4"
"11377","3"
"11378","1"
"11379","1"
"11380","3"
"11381","0"
"11382","2"
"11383","0"
"11384","0"
"11385","0"
"11386","0"
"11387","0"
"11388","1"
"11389","0"
"11390","0"
"11391","0"
"11392","2"
"11393","1"
"11394","1"
"11395","0"
"11396","0"
"11397","0"
"11398","3"
"11399","0"
"11400","1"
"11401","2"
"11402","3"
"11403","0"
"11404","2"
"11405","0"
"11406","2"
"11407","4"
"11408","3"
"11409","4"
"11410","0"
"11411","4"
"11412","0"
"11413","4"
"11414","0"
"11415","0"
"11416","0"
"11417","0"
"11418","1"
"11419","3"
"11420","0"
"11421","0"
"11422","4"
"11423","0"
"11424","1"
"11425","4"
"11426","0"
"11427","0"
"11428","3"
"11429","4"
"11430","0"
"11431","0"
"11432","3"
"11433","2"
"11434","4"
"11435","1"
"11436","0"
"11437","1"
"11438","0"
"11439","2"
"11440","0"
"11441","3"
"11442","2"
"11443","1"
"11444","0"
"11445","0"
"11446","0"
"11447","1"
"11448","3"
"11449","0"
"11450","0"
"11451","3"
"11452","1"
"11453","1"
"11454","1"
"11455","3"
"11456","0"
"11457","0"
"11458","0"
"11459","0"
"11460","1"
"11461","2"
"11462","0"
"11463","0"
"11464","0"
"11465","0"
"11466","3"
"11467","2"
"11468","2"
"11469","2"
"11470","1"
"11471","0"
"11472","0"
"11473","4"
"11474","2"
"11475","0"
"11476","4"
"11477","0"
"11478","3"
"11479","3"
"11480","4"
"11481","2"
"11482","0"
"11483","4"
"11484","1"
"11485","1"
"11486","1"
"11487","0"
"11488","4"
"11489","0"
"11490","2"
"11491","1"
"11492","0"
"11493","2"
"11494","2"
"11495","0"
"11496","0"
"11497","4"
"11498","0"
"11499","0"
"11500","1"
"11501","3"
"11502","0"
"11503","3"
"11504","0"
"11505","0"
"11506","0"
"11507","0"
"11508","0"
"11509","0"
"11510","0"
"11511","0"
"11512","0"
"11513","3"
"11514","1"
"11515","1"
"11516","3"
"11517","0"
"11518","0"
"11519","0"
"11520","0"
"11521","0"
"11522","4"
"11523","3"
"11524","0"
"11525","0"
"11526","3"
"11527","0"
"11528","0"
"11529","0"
"11530","0"
"11531","0"
"11532","3"
"11533","4"
"11534","1"
"11535","1"
"11536","0"
"11537","3"
"11538","2"
"11539","0"
"11540","0"
"11541","1"
"11542","2"
"11543","4"
"11544","1"
"11545","1"
"11546","4"
"11547","3"
"11548","3"
"11549","0"
"11550","1"
"11551","0"
"11552","4"
"11553","3"
"11554","0"
"11555","0"
"11556","4"
"11557","4"
"11558","1"
"11559","1"
"11560","3"
"11561","1"
"11562","2"
"11563","0"
"11564","3"
"11565","0"
"11566","0"
"11567","1"
"11568","0"
"11569","1"
"11570","0"
"11571","3"
"11572","3"
"11573","2"
"11574","0"
"11575","0"
"11576","4"
"11577","0"
"11578","1"
"11579","1"
"11580","1"
"11581","4"
"11582","4"
"11583","4"
"11584","1"
"11585","2"
"11586","1"
"11587","1"
"11588","1"
"11589","2"
"11590","4"
"11591","3"
"11592","0"
"11593","0"
"11594","1"
"11595","4"
"11596","0"
"11597","0"
"11598","2"
"11599","3"
"11600","4"
"11601","0"
"11602","3"
"11603","0"
"11604","0"
"11605","4"
"11606","2"
"11607","2"
"11608","2"
"11609","0"
"11610","0"
"11611","0"
"11612","3"
"11613","2"
"11614","3"
"11615","0"
"11616","2"
"11617","1"
"11618","1"
"11619","0"
"11620","1"
"11621","3"
"11622","3"
"11623","0"
"11624","1"
"11625","1"
"11626","1"
"11627","0"
"11628","0"
"11629","0"
"11630","4"
"11631","4"
"11632","2"
"11633","1"
"11634","0"
"11635","3"
"11636","3"
"11637","1"
"11638","0"
"11639","0"
"11640","0"
"11641","2"
"11642","3"
"11643","0"
"11644","3"
"11645","0"
"11646","1"
"11647","0"
"11648","4"
"11649","1"
"11650","1"
"11651","0"
"11652","1"
"11653","0"
"11654","0"
"11655","4"
"11656","0"
"11657","0"
"11658","0"
"11659","0"
"11660","1"
"11661","0"
"11662","0"
"11663","1"
"11664","3"
"11665","0"
"11666","1"
"11667","2"
"11668","1"
"11669","0"
"11670","2"
"11671","2"
"11672","0"
"11673","0"
"11674","0"
"11675","0"
"11676","3"
"11677","0"
"11678","2"
"11679","4"
"11680","1"
"11681","0"
"11682","2"
"11683","1"
"11684","0"
"11685","2"
"11686","3"
"11687","0"
"11688","2"
"11689","0"
"11690","1"
"11691","4"
"11692","4"
"11693","1"
"11694","0"
"11695","2"
"11696","0"
"11697","4"
"11698","2"
"11699","2"
"11700","0"
"11701","3"
"11702","0"
"11703","1"
"11704","0"
"11705","0"
"11706","4"
"11707","0"
"11708","2"
"11709","2"
"11710","0"
"11711","1"
"11712","1"
"11713","1"
"11714","2"
"11715","0"
"11716","3"
"11717","0"
"11718","2"
"11719","2"
"11720","4"
"11721","4"
"11722","1"
"11723","3"
"11724","3"
"11725","0"
"11726","2"
"11727","0"
"11728","4"
"11729","2"
"11730","4"
"11731","0"
"11732","1"
"11733","2"
"11734","1"
"11735","0"
"11736","1"
"11737","0"
"11738","0"
"11739","0"
"11740","0"
"11741","1"
"11742","1"
"11743","1"
"11744","0"
"11745","3"
"11746","0"
"11747","2"
"11748","2"
"11749","3"
"11750","1"
"11751","0"
"11752","0"
"11753","1"
"11754","0"
"11755","3"
"11756","1"
"11757","3"
"11758","4"
"11759","3"
"11760","1"
"11761","1"
"11762","0"
"11763","4"
"11764","2"
"11765","0"
"11766","0"
"11767","1"
"11768","0"
"11769","4"
"11770","2"
"11771","2"
"11772","0"
"11773","0"
"11774","3"
"11775","1"
"11776","2"
"11777","0"
"11778","0"
"11779","1"
"11780","0"
"11781","4"
"11782","0"
"11783","0"
"11784","0"
"11785","1"
"11786","0"
"11787","2"
"11788","0"
"11789","4"
"11790","1"
"11791","1"
"11792","0"
"11793","1"
"11794","2"
"11795","1"
"11796","0"
"11797","1"
"11798","0"
"11799","1"
"11800","0"
"11801","0"
"11802","1"
"11803","2"
"11804","2"
"11805","0"
"11806","0"
"11807","1"
"11808","3"
"11809","0"
"11810","0"
"11811","0"
"11812","0"
"11813","0"
"11814","0"
"11815","1"
"11816","3"
"11817","0"
"11818","1"
"11819","4"
"11820","2"
"11821","2"
"11822","1"
"11823","0"
"11824","4"
"11825","0"
"11826","1"
"11827","4"
"11828","4"
"11829","4"
"11830","4"
"11831","0"
"11832","1"
"11833","4"
"11834","4"
"11835","0"
"11836","1"
"11837","0"
"11838","3"
"11839","0"
"11840","4"
"11841","2"
"11842","0"
"11843","2"
"11844","0"
"11845","0"
"11846","1"
"11847","0"
"11848","4"
"11849","0"
"11850","1"
"11851","0"
"11852","0"
"11853","0"
"11854","0"
"11855","1"
"11856","1"
"11857","3"
"11858","0"
"11859","0"
"11860","0"
"11861","1"
"11862","1"
"11863","2"
"11864","2"
"11865","4"
"11866","0"
"11867","3"
"11868","3"
"11869","0"
"11870","2"
"11871","1"
"11872","3"
"11873","4"
"11874","0"
"11875","0"
"11876","1"
"11877","4"
"11878","4"
"11879","0"
"11880","0"
"11881","2"
"11882","1"
"11883","0"
"11884","4"
"11885","1"
"11886","2"
"11887","1"
"11888","0"
"11889","1"
"11890","1"
"11891","0"
"11892","0"
"11893","0"
"11894","4"
"11895","3"
"11896","0"
"11897","2"
"11898","0"
"11899","0"
"11900","2"
"11901","0"
"11902","0"
"11903","1"
"11904","0"
"11905","3"
"11906","4"
"11907","0"
"11908","1"
"11909","3"
"11910","4"
"11911","0"
"11912","0"
"11913","0"
"11914","0"
"11915","0"
"11916","4"
"11917","0"
"11918","1"
"11919","0"
"11920","0"
"11921","4"
"11922","0"
"11923","0"
"11924","0"
"11925","0"
"11926","2"
"11927","2"
"11928","0"
"11929","2"
"11930","0"
"11931","0"
"11932","0"
"11933","2"
"11934","0"
"11935","4"
"11936","0"
"11937","3"
"11938","0"
"11939","4"
"11940","0"
"11941","4"
"11942","0"
"11943","0"
"11944","2"
"11945","1"
"11946","1"
"11947","1"
"11948","0"
"11949","0"
"11950","0"
"11951","0"
"11952","0"
"11953","0"
"11954","0"
"11955","1"
"11956","1"
"11957","1"
"11958","1"
"11959","1"
"11960","4"
"11961","0"
"11962","3"
"11963","1"
"11964","0"
"11965","0"
"11966","3"
"11967","1"
"11968","0"
"11969","0"
"11970","0"
"11971","0"
"11972","1"
"11973","2"
"11974","2"
"11975","0"
"11976","0"
"11977","3"
"11978","0"
"11979","1"
"11980","0"
"11981","3"
"11982","0"
"11983","0"
"11984","0"
"11985","0"
"11986","4"
"11987","0"
"11988","2"
"11989","0"
"11990","3"
"11991","4"
"11992","1"
"11993","3"
"11994","0"
"11995","0"
"11996","0"
"11997","0"
"11998","0"
"11999","1"
"12000","1"
"12001","0"
"12002","1"
"12003","0"
"12004","0"
"12005","0"
"12006","2"
"12007","0"
"12008","0"
"12009","0"
"12010","0"
"12011","0"
"12012","2"
"12013","0"
"12014","1"
"12015","3"
"12016","0"
"12017","0"
"12018","1"
"12019","0"
"12020","0"
"12021","0"
"12022","0"
"12023","1"
"12024","0"
"12025","0"
"12026","0"
"12027","3"
"12028","2"
"12029","2"
"12030","3"
"12031","1"
"12032","1"
"12033","0"
"12034","0"
"12035","1"
"12036","4"
"12037","0"
"12038","0"
"12039","2"
"12040","1"
"12041","0"
"12042","0"
"12043","0"
"12044","1"
"12045","1"
"12046","0"
"12047","0"
"12048","0"
"12049","0"
"12050","1"
"12051","1"
"12052","3"
"12053","0"
"12054","0"
"12055","2"
"12056","1"
"12057","3"
"12058","1"
"12059","1"
"12060","1"
"12061","0"
"12062","1"
"12063","0"
"12064","0"
"12065","0"
"12066","1"
"12067","0"
"12068","4"
"12069","0"
"12070","0"
"12071","0"
"12072","2"
"12073","0"
"12074","0"
"12075","1"
"12076","1"
"12077","2"
"12078","0"
"12079","4"
"12080","4"
"12081","0"
"12082","3"
"12083","1"
"12084","1"
"12085","0"
"12086","4"
"12087","2"
"12088","4"
"12089","2"
"12090","0"
"12091","0"
"12092","2"
"12093","0"
"12094","2"
"12095","2"
"12096","0"
"12097","1"
"12098","2"
"12099","2"
"12100","0"
"12101","3"
"12102","1"
"12103","0"
"12104","2"
"12105","2"
"12106","1"
"12107","1"
"12108","4"
"12109","0"
"12110","0"
"12111","0"
"12112","3"
"12113","0"
"12114","0"
"12115","0"
"12116","0"
"12117","0"
"12118","0"
"12119","4"
"12120","1"
"12121","0"
"12122","0"
"12123","2"
"12124","0"
"12125","2"
"12126","0"
"12127","3"
"12128","0"
"12129","0"
"12130","2"
"12131","0"
"12132","4"
"12133","1"
"12134","4"
