"","GC","PGC","M/TC","OSs","EPL-IN"
"Pagr1a",0.0144205865460878,0.011407222227407,0.000760430007943513,0,0
"Pak1",0.149224405147899,0.223666794892499,0.605257268672551,0.0760699005308333,0.163882800857143
"Pamr1",0.000755255104248897,0.00153937916007088,0.0370083410953221,0,0.0273023949813665
"Papolb",0.00139649090480613,0.000992040073833432,0.00312758433627538,0,0
"Pappa2",0,0,0.00293926886054722,0,0
"Paqr7",0.0364943079609937,0.0439610294926166,0.0938213671323919,0.0146757364916667,0.194695078068323
"Pard6b",0.00483685136312979,0.00508303139810986,0.015995147537511,0.00124154093666667,0
"Pard6g",0.041110325195844,0.189259079660366,0.0275910165348632,0.0041042219975,0
"Parp10",0.00277202894578593,0.00187059546603662,0.00202584219329214,0.00652641781916667,0
"Parvg",0.000688098104132807,0.000842936221500295,0.00373020728949691,0.00237239217666667,0
"Pawr",0.000220164489667982,0.000966453798582398,0.00178259893998235,0,0
"Pax6",0.220074888434293,0.541928539775546,0.057562729031774,0.0493567984358333,0.209568131012422
"Pax6os1",0.0034046421054098,0.0125982870502067,0,0.00136600857666667,0
"Pbk",0.00351813491200371,0.0152993918830478,0.000355081117387467,0.00142222791166667,0
"Pcdh15",0.138010513562224,0.36137329765446,0.231559290088261,0.00840565299333333,0.0133891934968944
"Pcdh8",0.0907894403063617,0.0886895180832841,0.0132920458684907,0.00545661566333333,0.319788927453416
"Pcdha12",0.00148979364151381,0,0.000780926556928509,0,0
"Pcdha6",0.000299102922916183,0,0.00235994955692851,0,0
"Pcdha8",0.000272536452867425,0,0,0,0
"Pcdha9",0.0027727705292547,0.00826239304489073,0.00235332457193292,0,0
"Pcdhac2",0.000812325244717901,0.00334622695569994,0.00725676969285084,0,0
"Pcdhb10",0.00975009189888553,0.00431408645835794,0.0180880158984996,0,0.0289804053664596
"Pcdhb18",0.0177597671620618,0.0109976167773184,0.00404826057105031,0,0.0517230399937888
"Pcdhb19",0.0359347471748317,0.0206290002604843,0.024097829815534,0.003726850095,0.0833669013229814
"Pcdhga2",0.00217953690201997,0.00739463214057885,0,0.00146466095,0
"Pcdhga4",0.00226069243928489,0.00116004351092735,0.00497552366725507,0.002229233485,0
"Pcdhga8",0.00269305840306478,0.00755756252982871,0,0,0
"Pcdhgb4",0.0111691852209194,0.0046275044229179,0,0,0
"Pcdhgb5",0.00292271662653819,0.000916632747784997,0.0019405543380406,0,0.0176540053167702
"Pcdhgb6",0.00495057567030416,0.00328189391848789,0,0,0.0176729363043478
"Pcdhgb7",0.00205254437427444,0.00499895661429415,0,0.00187827965333333,0
"Pcdhgb8",0.00268437180821918,0,0.000870501677846425,0,0
"Pcdhgc3",0.00162793106605526,0.002265292749557,0,0,0.0157977470248447
"Pcsk1",0.0398262002580683,0.0567700075853514,0.0377568450229479,0.00558935502,0.20388456826087
"Pcsk6",0.00876046292372881,0.046210392499114,0.00388990070079435,0.00585907597916667,0.0166546224285714
"Pctp",0.00121059832226608,0.00120227707324276,0.00574144262224184,0.00151075158833333,0.0292810108881988
"Pcyox1l",0.0814058891657766,0.0731580203449498,0.155930497338041,0.00341625947166667,0.333503413378882
"Pde11a",0.00252447642570234,0.00584986966627289,0.0101751529011474,0.00196858694,0
"Pde1c",0.0979141849367309,0.60361195330124,0.0296822973389232,0.070255221805,0.028588013378882
"Pde5a",0.0666749430316926,0.290757253709982,0.0137851424730803,0.0246922829158333,0.0654565508385093
"Pde7b",0.0189572432052473,0.00287814060425281,0.00220585660105914,0.00694878494416667,0.00734945029192546
"Pde9a",0.0147360303049687,0.0456352177666864,0.00771341980935569,0.00594537779083333,0
"Pdgfb",0.0246646241716972,0.00730772784997047,0.0934589773468667,0.0165484661933333,0.0139056983850932
"Pdgfd",0.00475020254631994,0.00464020913821618,0.0124199762038835,0.00431570414166667,0
"Pdia5",0.00949509262874391,0.00341118224512699,0.0398059775657546,0,0.011453617484472
"Pdk4",0.0008484593114697,0,0.00106260030008826,0.00722602601666667,0
"Pdlim1",0.0016316563782215,0.00532010988600118,0,0.0235262291133333,0
"Pdlim3",0.00242544661922452,0,0.0141753860962048,0,0
"Pdzk1",0.000638905512653819,0.00161386618901359,0,0,0
"Pdzk1ip1",0.000282908902252148,0.000755184145894861,0,0.00160287548,0
"Pdzrn4",0.065786827903413,0.264529983105139,0.0542057325631068,0.00707066234583333,0
"Peg12",0.00089442397283492,0.0107109452616657,0,0,0
"Peli3",0.00519691450510796,0.0179900903354991,0.00692390780670786,0.00417169187333333,0
"Penk",0.589606725337706,0.103983912846426,0.0763377103865843,0.0697128891225,0.186863626236025
"Perp",0.00715884332981193,0.0183198088127584,0.0413078874263018,0.0104041981775,0
"Pfkfb1",0.000736121681332714,0.00325132260838748,0.00271082860723742,0,0
"Pfn3",0,0.00230667148611931,0.00124296745631068,0,0
"Pgam2",0.00062248786510332,0.0114146937684584,0.00198557502294793,0,0
"Pgap3",0.0168470463594149,0.0174446130791494,0.0195026593971756,0.00212495260666667,0.0536222839813665
"Pgpep1l",0.000233288656489436,0,0.000626203443954104,0,0
"Phex",0.000620638294636638,0.00141048720200827,0.0022382252462489,0,0.0144867680372671
"Phf11b",0.00122587148490829,0,0.00243562770344219,0,0
"Phf11d",0.00129014835674483,0,0.00441878544042365,0.00223555210333333,0
"Phyhd1",0.00338052897364755,0,0.0016484640564872,0,0
"Pi15",0.000509339890294869,0.00232263183756645,0,0,0
"Piezo2",0.00167110576166705,0.00324885380567041,0.00654523473609885,0,0.0163560200621118
"Pifo",0.00370010116403529,0.00749772295569994,0.00409333824977935,0.112822322824167,0
"Pigw",0.0125323531761087,0.0108477934737153,0.0150559428181818,0.00155642481333333,0.0429595719937888
"Pih1d2",0.00385197667517994,0.00440400311281748,0.00271853062577229,0.0220788895091667,0
"Pik3ap1",0.000135038259113072,0,0,0,0
"Pik3cg",0.000529833018458324,0,0.00360640652603707,0.00243483336083333,0
"Pik3r1",0.290183427801138,0.734178848112227,0.190132249398941,0.0803090733475,0.137550008763975
"Pik3r3",0.0855062945544462,0.244080429398701,0.0619933854748455,0.0333956847783333,0.0461220383602484
"Pik3r5",0.000503266191316462,0,0.00236775156575463,0,0
"Pilra",0.00210624549965173,0.000590973461901949,0.00496891743777582,0,0.0179749556708074
"Pip4k2c",0.0905862394730671,0.0742255055528647,0.233004135939982,0.02651021408,0.0691440323291925
"Pip5k1b",0.0108291992446018,0.00616170521972829,0.0821109868702559,0.0121797101216667,0.0440337456832298
"Pir",0.00280095590805665,0.00760411554282339,0.0241521323186231,0.00744655567166667,0
"Pirt",0,0.00446199742350856,0.000626203443954104,0.0053085151875,0
"Pkd2l2",0.000908820784652891,0.00171415502776137,0.00986492725419241,0,0
"Pkdrej",0.000125261645809148,0.0026839482758417,0.0111941519911739,0,0
"Pkhd1l1",0.00102395023009055,0,0,0,0
"Pkib",0.0197501954745763,0.0264368149828706,0.140516504306267,0.0609570809075,0.00903042132919254
"Pla2g4e",0.00469498900023218,0.00268334119078559,0.0112991608375993,0.00176776687166667,0
"Pla2g5",0.00272099416055259,0,0.00109310177846425,0,0
"Plaur",0.000469328491873694,0.00165256264205552,0.00308578008737864,0,0
"Plbd1",0.000135038259113072,0,0.00190919637157988,0.00250600389583333,0
"Plcb2",0.0242168350127699,0.0131364812421737,0.00202676844571933,0.00187510789666667,0
"Plch1",0.00148714436661249,0.0052008458021264,0,0,0
"Plcxd2",0.0309999664981426,0.0684387394211459,0.388459494703442,0.0296688111175,0.0618835270434782
"Pld4",0.011323296819596,0.00906644545126994,0.0293811679082083,0.012849174115,0
"Pld5",0.0143901968042721,0.0816530130496161,0.00368300655251545,0,0.0426909611677019
"Plek",0.0146917137703738,0.0172641903272298,0.0470163023565755,0.01259317031,0
"Plekha6",0.0124899086109821,0.0145929097826344,0.0602444080767873,0.003682706525,0.0130785456956522
"Plekha7",0.0252218982149988,0.00146247530537507,0.00884301381906443,0.00344705058166667,0.0100324404968944
"Plekhd1",0.00200073695356397,0.017983087781453,0,0.00178966832833333,0
"Plekhg1",0.00978065125493383,0.0305856475386887,0.00588373441218005,0.00442344181166667,0
"Plekhg2",0.00348634050638495,0.00432915750324867,0.00330928577846425,0.00131464595916667,0.0115124354347826
"Plekhg4",0.00273096277617831,0.0128793250779681,0,0,0
"Plk5",0.0301299451965405,0.0127313436845836,0.0158543579029126,0,0
"Pln",0.00167895091130717,0.00285800413998819,0.00491816449602824,0,0
"Pls1",0.00198350847956814,0.00490898901653869,0.0475411304157105,0.00560908621666667,0
"Plscr2",0.0143450251974692,0.0158495829503839,0.0275936076434245,0.0210807438808333,0.0741057997701863
"Plvap",0.0844854729164151,0.310500242461902,0.0307002278526037,0.0176330361541667,0
"Plxdc1",0.00364452660181101,0.0042278700744241,0.0329251846063548,0.0058862792525,0.0455904632608696
"Plxna1",0.0262688792276527,0.0236373191169522,0.0492890486504854,0.0162133139475,0.122530855204969
"Plxna3",0.0311768067933596,0.0223786879190786,0.071605939646955,0.0101082629991667,0
"Plxnb3",0.00172112795925238,0.00441934205020673,0.00258010672639011,0,0
"Pm20d2",0.00726059093615045,0.00196149149556999,0.00419487769108561,0,0
"Pmaip1",0.000329433771534711,0.000884752171884229,0,0.00152706372583333,0
"Pmel",0.000815692073020664,0.0011474660726521,0.00190380510767873,0,0
"Pnldc1",0.00201600953877409,0.000430714953337271,0.00435983479170344,0,0
"Pnoc",0.021381677789993,0.0232259873591258,0.0100448603592233,0,0.12461077163354
"Pnrc2",0.135321220128396,0.30541072005316,0.10152034119241,0.0414228465016667,0.071241214242236
"Podn",0.00142132554086371,0.00164769061311282,0.00489805884819064,0.0022691020525,0
"Pole",0.00154276001230555,0.00112276491376255,0.00652285236716681,0,0
"Pole2",0.00189888430821918,0.00076436532250443,0.00523829099735216,0,0
"Poln",0.00097079391838867,0.00282921856408742,0.00407745051897617,0,0
"Polq",0.00587312613489668,0.00210764216066155,0.000760708798764342,0,0
"Pon3",0.00283416343684699,0.00262895152923804,0.00111109247484554,0.0117880081641667,0
"Pou3f1",0.00253134796203854,0,0.0439344110414828,0.00224299394083333,0
"Pou3f2",0.0342776978379382,0.0601078873549911,0.122913235945278,0.0124699412725,0.0324048716521739
"Ppa1",0.233282212805317,0.56446054797342,0.161668352133274,0.0785654215125,0.112205363329193
"Ppara",0.00114152571012306,0,0.00215259012974404,0,0
"Pparg",0.0406376894837474,0.0101021628369758,0.00536688811385702,0.00403318793083333,0
"Ppfia1",0.0562647743949385,0.0644069418623745,0.0593868469673433,0.20706776833,0.0344058359254658
"Ppfibp1",0.0512243207627119,0.0142685832067336,0.170825822460724,0.0168202826508333,0.024320105310559
"Ppm1j",0.00848261955409798,0.00685688909568813,0.134868305355693,0.00908043583166666,0.0421183958136646
"Ppm1m",0.00967351086754121,0.0119170941571175,0.0250681896363636,0.0131921442275,0.0524504599378882
"Ppm1n",0.00101728374599489,0,0,0,0
"Ppp1r13l",0.00156993308637102,0.00246389639397519,0.0039123237819947,0,0
"Ppp1r17",0.0213151471354771,0.00170463310395747,0,0.00467888513416667,0.00980998449689441
"Ppp1r1b",0.00620206576758765,0.00572316137271116,0.0683798125172109,0.00929803354583333,0
"Ppp1r1c",0,0,0,0.00233149046083333,0.012940850863354
"Ppp1r36",0.00920458767123288,0.0028757311033668,0.00274202036363636,0.00217277649,0
"Ppp1r3d",0.00544270688983051,0.0143109399994093,0.00170047586319506,0,0
"Pqlc3",0.000178772650684932,0.00219160381453042,0,0,0
"Pram1",0.00400394051021593,0.000793503976373302,0.00134561931244484,0,0
"Prdm9",0.00386692934838635,0.00132383565032487,0.00200089293909973,0,0
"Prdx6b",0.000926857571859763,0.00298096986591849,0.00667555027978817,0,0
"Prima1",0.00307596893986533,0.00414504185646781,0.0143811003009709,0,0
"Prkag3",0.00114370682632923,0.000859661972829297,0.0184847736001765,0,0
"Prkar2b",0.0522070291112143,0.121126233859421,0.0348012531879965,0.0124461356191667,0.0133599353850932
"Prkca",0.927888609164964,0.201453035886592,0.204763891375993,0.152088190976667,0.338935149813665
"Prkcq",0.00571932622776875,0.0242007400927348,0.00437013365313327,0,0.0155551475341615
"Prkg1",0.0184055034557697,0.00586285921854696,0.00896217654192409,0.00620176188583333,0
"Prkg2",0.0403787688269097,0.0968959051311282,0.0170712163565755,0.017866059395,0.0133599353850932
"Prob1",0.00425072828279545,0.00913012150147667,0.0149612879823477,0.00228931444083333,0
"Prps1l3",0.00279260201253773,0.00608886828174838,0.00172558298940865,0,0
"Prr16",0.00628355523728814,0.0135790414453633,0.00027018226831421,0,0
"Prr18",0.0299469475701184,0.0202824581630242,0.0182044677846425,0.0205929964183333,0.0964937691304348
"Prr5",0.00378209731112143,0.00986174109391613,0.0134026080150044,0,0
"Prr5l",0.00465904740109125,0.00245415973656232,0.00707802243601059,0.0169370388816667,0.0329426450807453
"Prrg2",0.0173651534255863,0.0247296399415239,0.0242090175684025,0.005160617385,0.063268148136646
"Prrg4",0.000754422147898769,0,0,0,0
"Prrt2",0.000281155423032273,0,0,0,0
"Prrt3",0.0434908997897609,0.0385516702285883,0.0880663157069726,0.00611979350083333,0.153830854124224
"Prrt4",0.0150177050918273,0.00543394246839929,0,0,0
"Prrx2",0.00433079069781751,0.0202205405959835,0.00256139846601942,0.00206999206583333,0
"Prss12",0.00356337198618528,0.192031742552865,0.0103332853106796,0.0115430421808333,0.175445869093168
"Prss23",0.254399161513815,0.634667796391022,0.0803450911597529,0.04419666697,0.103103978875776
"Prss53",0.0106709572927792,0.00308709616479622,0.00359275125242718,0,0
"Prss56",0.0229660996564894,0.0198703318541051,0.0364446290759047,0.019735326485,0.0998246026832298
"Prtg",0.0105362971358254,0.0312101970200827,0.00450389137864078,0.0016709052975,0
"Psd4",0.00059973589180404,0,0,0.002335116675,0
"Ptchd1",0.0166101011347806,0.029130492989368,0.00223023511915269,0.00505458653666667,0.166390416826087
"Ptchd2",0.00982206020188066,0.00675657977790904,0.247964162915269,0.0061112270475,0.0508578055093168
"Ptchd4",0.0338323332817506,0.0301902730289427,0.16506439733098,0.00628253554333333,0.0464110662236025
"Pter",0.000461975042256791,0,0.00219151265313327,0,0.0179749556708074
"Ptgdr",0.00013230860866032,0,0,0,0
"Ptger1",0.00133700761179475,0.00420857828647372,0,0,0
"Ptger3",0.000716390178082192,0.00104572693089191,0.0296945108764342,0,0
"Ptger4",0.00220372788669608,0.000831739885410514,0,0,0
"Ptges",0.00554190474309264,0.00393328099291199,0.0152736124227714,0.007320698995,0
"Ptgfr",0.000749135112607383,0.000977422411695216,0.00467104728684907,0.00288456920416667,0
"Ptgis",0.0012323332775714,0.00343666752510337,0.00455876776699029,0,0
"Ptgr1",0.00162690609658695,0.00199702225103367,0.0041919317184466,0,0.0293545754906832
"Pth2",0.0394600640395867,0.018233583719433,0.0388580637511033,0.677887958533333,0.0148208706086957
"Ptk2b",0.296722178442419,0.0408939649238039,0.083297093157105,0.0582258914358333,0.138621322049689
"Ptpn13",0.0108661160255398,0.00558593952333137,0.0427233459673433,0.00334398205333333,0
"Ptpn14",0.0704708980910146,0.00993418371470762,0.0164419671782877,0.0161356416758333,0.00948698013043478
"Ptpn20",0,0,0.0129057245895852,0.00222609467833333,0
"Ptprc",0.00240069703656838,0.00544827320909628,0.00879515685348632,0,0
"Ptprcap",0.00053038444532157,0.0014872408476078,0,0,0
"Ptprd",0.122955272642443,0.281091736098641,1.34818372025684,0.0308966236116667,0.470450139937888
"Ptpre",0.00657972916438356,0.0182568726509155,0.170750568240953,0.0123151764833333,0.118085881378882
"Ptprt",0.0564117568390991,0.121722258135854,0.545515546078552,0.0536772904066667,0.187089481242236
"Ptpru",0.00917829989400975,0.00640743496160662,0.0672758943512798,0.00419574775833333,0.0142973006832298
"Ptx3",0.00270248488298119,0.0136710743922032,0.00131566476434245,0,0
"Pvalb",0.00781595915509636,0.0116122940519787,0.0196237060220653,0.0134682263766667,0.117737158968944
"Pvr",0.0245765768960994,0.0208996337034849,0.0645009186566637,0.00449178891,0
"Pvrl1",0.0647702748555839,0.0283719855764914,0.296199569323919,0.0106893165233333,0.124638515018634
"Pvrl2",0.0176839118699791,0.0646377669072652,0.0318495066098853,0.00290937413,0.106934022689441
"Pvrl3",0.180283049778732,0.3812808350886,0.13905447115887,0.0241253154825,0.055906596689441
"Pvrl4",0.00296365065892733,0.00506575213526285,0.0111731943865843,0.00212495260666667,0
"Pxmp2",0.00784045759809612,0.0161853558269344,0.00745128450838482,0.00442357026916667,0.0331753156770186
"Pygm",0.0377256178410727,0.177753348536917,0.0210991042453663,0.0229808882283333,0.0592665740993789
"Pyhin1",0.000797788908637102,0,0,0,0
"Qrfpr",0.000738869598792663,0,0.0550815851782877,0,0.0566582125217391
"Rab26",0.0176180692227769,0.0226153835888954,0.186550768796999,0.00801638141583333,0.00583045157142857
"Rab32",0.00107938398374739,0.00206172904370939,0.00319914114827891,0.00755976135083333,0
"Rab37",0.00644645518771767,0.0066710610490254,0.157032217874669,0.0159114879983333,0
"Rab38",0.00130167140666357,0,0,0,0
"Rab3b",0.0673465055480613,0.187729894696397,0.590861735798764,0.0688647888191667,0.216393391521739
"Rab40b",0.193250736097516,0.0727623885847608,0.0595840835728155,0.0245280588908333,0.0357188898509317
"Rac2",0.00859846807580683,0.00325938748021264,0.00393592653574581,0,0
"Racgap1",0.0225469374173439,0.0987793858405198,0.00567365625684025,0.00414285379916667,0.0133891934968944
"Rad51ap2",0.00291337511133039,0.0136804418517425,0.0100420661915269,0,0
"Ranbp3l",0.00278626550104481,0.00385276465386887,0,0.01093864415,0
"Rapgef5",0.0173751325554911,0.0023477936515062,0.00437429845013239,0.00351347592166667,0
"Rapsn",0.00305281316519619,0.00111203230419374,0.00787909001059135,0.00216218806916667,0
"Rara",0.0291871427282331,0.0629471596810396,0.00621869249955869,0.00642541585833333,0
"Rasa4",0.0107164211368702,0.0220737855085647,0.13377005840865,0,0.0284457160621118
"Rasal1",0.00419683985035988,0.00711767480744241,0.0222255755825243,0.00135305702,0
"Rasal3",0.000664119259693522,0,0.00244052994527802,0,0
